rank	mrna name	mirna name
14908	BAK1|578	hsa-miR-107
14909	CCNG1|900	hsa-miR-365a-3p
14910	EIF4G2|1982	hsa-miR-98-5p
14911	WDR73|84942	hsa-let-7a-5p
14912	CAPRIN2|65981	hsa-miR-93-5p
14913	CCDC126|90693	hsa-miR-338-3p
14914	NDNL2|56160	hsa-miR-15b-5p
14915	VAPA|9218	hsa-miR-30a-5p
14916	CMPK1|51727	hsa-miR-874-3p
14917	EDARADD|128178	hsa-miR-328-3p
14918	MCOLN3|55283	hsa-miR-132-3p
14919	PABPC3|5042	hsa-miR-582-3p
14920	PPP2R5C|5527	hsa-miR-125a-5p
14921	TMEM183A|92703	hsa-miR-10b-5p
14922	MAPK1IP1L|93487	hsa-miR-22-3p
14923	TTC8|123016	hsa-miR-30c-5p
14924	GDI2|2665	hsa-miR-30d-5p
14925	AEBP1|165	hsa-miR-193a-5p
14926	TMEM185B|79134	hsa-miR-146b-5p
14927	VPS52|6293	hsa-miR-125b-5p
14928	TSFM|10102	hsa-miR-361-3p
14929	C19orf10|56005	hsa-miR-324-3p
14930	NF2|4771	hsa-miR-27a-5p
14931	CNBP|7555	hsa-miR-532-3p
14932	VPS33A|65082	hsa-let-7c-5p
14933	ARF4|378	hsa-miR-30a-5p
14934	KIAA1429|25962	hsa-miR-338-3p
14935	THRA|7067	hsa-miR-98-5p
14936	HIATL1|84641	hsa-miR-3607-3p
14937	LDB1|8861	hsa-let-7f-5p
14938	RAB7L1|8934	hsa-miR-146a-5p
14939	PPARA|5465	hsa-miR-22-3p
14940	ZMAT5|55954	hsa-miR-22-3p
14941	DNAJB12|54788	hsa-miR-22-3p
14942	TRIM65|201292	hsa-miR-328-3p
14943	SULT1C4|27233	hsa-miR-508-3p
14944	KPNA4|3840	hsa-let-7c-5p
14945	USP19|10869	hsa-miR-15b-5p
14946	SF3B3|23450	hsa-miR-34a-5p
14947	RAB3D|9545	hsa-miR-30b-3p
14948	COX5A|9377	hsa-miR-30e-3p
14949	ARMCX2|9823	hsa-miR-26a-5p
14950	ZNF200|7752	hsa-let-7b-5p
14951	UBXN2B|137886	hsa-let-7a-5p
14952	CASP2|835	hsa-miR-125a-5p
14953	SYNPR|132204	hsa-miR-509-3p
14954	RNF144B|255488	hsa-miR-16-5p
14955	FBXL3|26224	hsa-miR-146a-5p
14956	VKORC1L1|154807	hsa-miR-30c-5p
14957	NCOA7|135112	hsa-miR-211-5p
14958	KCTD17|79734	hsa-let-7d-5p
14959	FBXW2|26190	hsa-miR-146a-5p
14960	UBXN2B|137886	hsa-miR-509-3p
14961	SLC38A7|55238	hsa-miR-22-3p
14962	CISH|1154	hsa-miR-24-3p
14963	QPCTL|54814	hsa-miR-30c-2-3p
14964	RAB5B|5869	hsa-miR-24-3p
14965	CNTN4|152330	hsa-miR-148a-3p
14966	ZMAT5|55954	hsa-miR-134-5p
14967	YIF1B|90522	hsa-miR-15a-5p
14968	SIRT1|23411	hsa-miR-211-5p
14969	VANGL2|57216	hsa-miR-128-3p
14970	ZFAND2B|130617	hsa-miR-107
14971	CDC40|51362	hsa-miR-23a-3p
14972	TNFSF10|8743	hsa-let-7a-5p
14973	ARAP3|64411	hsa-miR-193a-5p
14974	PLEKHH1|57475	hsa-let-7i-5p
14975	C11orf57|55216	hsa-miR-29c-3p
14976	PQLC3|130814	hsa-miR-148a-3p
14977	RNF44|22838	hsa-miR-148a-3p
14978	NDUFB5|4711	hsa-miR-139-5p
14979	ARFGAP2|84364	hsa-miR-22-3p
14980	DCAF15|90379	hsa-let-7i-5p
14981	PTAFR|5724	hsa-let-7f-5p
14982	PSAP|5660	hsa-miR-328-3p
14983	PARVB|29780	hsa-let-7e-5p
14984	CSRNP2|81566	hsa-miR-211-5p
14985	C19orf53|28974	hsa-let-7d-5p
14986	DAG1|1605	hsa-miR-184
14987	VIM|7431	hsa-miR-1287-5p
14988	MLF1|4291	hsa-miR-29a-3p
14989	DCAF15|90379	hsa-let-7g-5p
14990	ZNF343|79175	hsa-let-7f-5p
14991	CYCS|54205	hsa-miR-125b-5p
14992	POLR2J3|548644	hsa-miR-340-3p
14993	ATP6V0B|533	hsa-miR-34a-5p
14994	RPA2|6118	hsa-miR-30d-5p
14995	NKIRAS2|28511	hsa-let-7f-5p
14996	ANKFY1|51479	hsa-miR-140-5p
14997	IRF1|3659	hsa-miR-24-3p
14998	KCTD13|253980	hsa-let-7b-5p
14999	LOXL4|84171	hsa-let-7b-5p
15000	ZNF544|27300	hsa-miR-25-3p
15001	ZNF267|10308	hsa-miR-130a-5p
15002	TTC30B|150737	hsa-miR-29a-3p
15003	LSM11|134353	hsa-miR-29b-3p
15004	PTCD3|55037	hsa-miR-338-3p
15005	PLEKHH1|57475	hsa-let-7g-5p
15006	TARDBP|23435	hsa-miR-103a-3p
15007	ST6GAL1|6480	hsa-miR-125a-5p
15008	ESYT1|23344	hsa-miR-182-5p
15009	KLF6|1316	hsa-miR-24-3p
15010	CBX5|23468	hsa-let-7b-5p
15011	PLA2G4C|8605	hsa-miR-197-3p
15012	TMEM123|114908	hsa-miR-181a-5p
15013	CSF1|1435	hsa-miR-184
15014	LDLR|3949	hsa-miR-148a-3p
15015	C21orf33|8209	hsa-miR-146a-5p
15016	HUNK|30811	hsa-miR-193a-5p
15017	CEP63|80254	hsa-miR-9-5p
15018	SOCS6|9306	hsa-miR-15a-5p
15019	PKN2|5586	hsa-let-7f-5p
15020	PLXNC1|10154	hsa-let-7e-5p
15021	ZFP3|124961	hsa-miR-20a-5p
15022	HMCN1|83872	hsa-miR-29c-3p
15023	MFAP3L|9848	hsa-miR-93-5p
15024	TPK1|27010	hsa-miR-30e-3p
15025	PRMT3|10196	hsa-miR-146a-5p
15026	COX5A|9377	hsa-miR-30a-3p
15027	ZNF451|26036	hsa-let-7a-5p
15028	PCBP2|5094	hsa-miR-145-5p
15029	ERBB3|2065	hsa-miR-1287-5p
15030	UBE2N|7334	hsa-miR-27a-3p
15031	C11orf45|219833	hsa-miR-106b-3p
15032	AP3M1|26985	hsa-miR-320a
15033	SNX24|28966	hsa-miR-145-5p
15034	MCAM|4162	hsa-miR-339-3p
15035	GPR137B|7107	hsa-miR-106b-5p
15036	TPRG1L|127262	hsa-miR-93-5p
15037	ATXN2|6311	hsa-miR-15b-5p
15038	IBTK|25998	hsa-miR-25-3p
15039	MED8|112950	hsa-miR-24-3p
15040	EIF5A|1984	hsa-miR-423-5p
15041	COL1A1|1277	hsa-let-7c-5p
15042	GLUD1|2746	hsa-miR-30e-5p
15043	ADM|133	hsa-miR-500a-3p
15044	C19orf54|284325	hsa-miR-3127-5p
15045	KPNA6|23633	hsa-miR-143-3p
15046	RAB11FIP4|84440	hsa-miR-98-5p
15047	CAMK1|8536	hsa-miR-204-5p
15048	IGF2BP2|10644	hsa-miR-98-5p
15049	C22orf46|79640	hsa-miR-2355-5p
15050	GNS|2799	hsa-miR-103a-3p
15051	GPR153|387509	hsa-miR-486-5p
15052	MARCKS|4082	hsa-miR-182-5p
15053	PDIA3|2923	hsa-miR-125a-5p
15054	CSPG4|1464	hsa-miR-29c-3p
15055	SEMA6A|57556	hsa-miR-27a-3p
15056	SPATA7|55812	hsa-let-7c-5p
15057	TTC8|123016	hsa-miR-30b-5p
15058	COPS4|51138	hsa-miR-191-5p
15059	PNP|4860	hsa-miR-193a-5p
15060	CLASP1|23332	hsa-miR-181b-5p
15061	FAM178A|55719	hsa-miR-378a-3p
15062	ZNF622|90441	hsa-miR-424-5p
15063	HCN2|610	hsa-miR-92a-3p
15064	DPP3|10072	hsa-miR-98-5p
15065	CTHRC1|115908	hsa-miR-30c-5p
15066	TUBB6|84617	hsa-miR-423-5p
15067	STRBP|55342	hsa-miR-146a-5p
15068	C2orf76|130355	hsa-miR-204-5p
15069	KLF11|8462	hsa-miR-30d-5p
15070	SNX8|29886	hsa-miR-30d-5p
15071	TSPAN4|7106	hsa-miR-182-5p
15072	VKORC1L1|154807	hsa-miR-30b-5p
15073	RRP7A|27341	hsa-miR-766-3p
15074	HAAO|23498	hsa-let-7a-5p
15075	RBMS1|5937	hsa-let-7d-5p
15076	DMXL2|23312	hsa-miR-362-5p
15077	POLR3H|171568	hsa-miR-423-5p
15078	POLR2D|5433	hsa-miR-361-3p
15079	SIRPA|140885	hsa-miR-296-5p
15080	RAP2C|57826	hsa-miR-30a-5p
15081	CCDC130|81576	hsa-miR-17-3p
15082	PPARD|5467	hsa-miR-148a-3p
15083	ATG3|64422	hsa-miR-28-5p
15084	LMAN2L|81562	hsa-miR-16-5p
15085	RPRD1A|55197	hsa-miR-10a-5p
15086	PIK3IP1|113791	hsa-miR-22-3p
15087	CAMKK2|10645	hsa-miR-378a-3p
15088	IPPK|64768	hsa-miR-16-5p
15089	DKK3|27122	hsa-let-7a-5p
15090	SOX9|6662	hsa-miR-30a-5p
15091	RABGEF1|27342	hsa-miR-22-3p
15092	S100A16|140576	hsa-miR-29b-3p
15093	PIGG|54872	hsa-miR-187-3p
15094	NDUFA12|55967	hsa-miR-22-5p
15095	UFC1|51506	hsa-miR-24-2-5p
15096	TMEM170A|124491	hsa-miR-23a-3p
15097	CENPQ|55166	hsa-miR-93-5p
15098	NACA|4666	hsa-miR-17-3p
15099	MYO5A|4644	hsa-miR-30e-3p
15100	AGFG1|3267	hsa-miR-19b-3p
15101	MAP3K11|4296	hsa-miR-93-5p
15102	SLC39A1|27173	hsa-miR-1271-5p
15103	ARRDC4|91947	hsa-let-7b-5p
15104	TRANK1|9881	hsa-let-7c-5p
15105	MMD|23531	hsa-miR-92a-3p
15106	C6orf211|79624	hsa-miR-30e-3p
15107	SIDT2|51092	hsa-miR-29c-3p
15108	EEF1A1|1915	hsa-miR-199b-5p
15109	CFL2|1073	hsa-miR-200c-3p
15110	PGRMC2|10424	hsa-miR-582-3p
15111	APOC2|344	hsa-miR-423-5p
15112	ASH1L|55870	hsa-miR-103a-3p
15113	AP4E1|23431	hsa-miR-30d-5p
15114	TMBIM4|51643	hsa-miR-500a-5p
15115	VDAC1|7416	hsa-miR-181a-2-3p
15116	STARD3NL|83930	hsa-let-7c-5p
15117	KCTD2|23510	hsa-miR-25-3p
15118	EPB41L1|2036	hsa-miR-199b-5p
15119	STX6|10228	hsa-miR-125b-5p
15120	DNAJB5|25822	hsa-miR-361-3p
15121	ZDHHC8|29801	hsa-miR-296-5p
15122	FNBP4|23360	hsa-miR-25-3p
15123	MEGF6|1953	hsa-miR-29a-3p
15124	CASP2|835	hsa-miR-125b-5p
15125	LAGE3|8270	hsa-miR-106b-3p
15126	PLBD2|196463	hsa-miR-184
15127	TNPO1|3842	hsa-miR-23b-3p
15128	S100A16|140576	hsa-miR-29c-3p
15129	PTAFR|5724	hsa-let-7b-5p
15130	NFIB|4781	hsa-miR-19b-3p
15131	SH2B1|25970	hsa-miR-185-3p
15132	HIC2|23119	hsa-let-7d-5p
15133	CASP9|842	hsa-miR-378a-3p
15134	YIPF4|84272	hsa-miR-92a-3p
15135	CTSA|5476	hsa-miR-423-5p
15136	FASTKD5|60493	hsa-miR-27b-3p
15137	CDC42SE2|56990	hsa-miR-22-3p
15138	CFL2|1073	hsa-let-7b-5p
15139	TAPBP|6892	hsa-miR-151a-5p
15140	ZNF275|10838	hsa-miR-30c-2-3p
15141	SSX4|6759	hsa-let-7e-5p
15142	ST7L|54879	hsa-let-7e-5p
15143	RETSAT|54884	hsa-let-7d-3p
15144	RAB9A|9367	hsa-miR-16-5p
15145	A1BG|1	hsa-miR-23b-3p
15146	DCAF8|50717	hsa-miR-93-5p
15147	ANKFY1|51479	hsa-miR-3127-5p
15148	DCAF11|80344	hsa-miR-24-3p
15149	ZNF578|147660	hsa-miR-134-5p
15150	ASNSD1|54529	hsa-miR-15b-5p
15151	ZNF688|146542	hsa-miR-484
15152	CCDC71|64925	hsa-miR-128-3p
15153	TAB2|23118	hsa-let-7a-5p
15154	USP48|84196	hsa-miR-532-3p
15155	MYO10|4651	hsa-miR-221-3p
15156	MID1IP1|58526	hsa-miR-194-5p
15157	ZNF512B|57473	hsa-miR-29c-3p
15158	NEIL1|79661	hsa-miR-107
15159	MSL1|339287	hsa-miR-193a-5p
15160	RERE|473	hsa-miR-29c-3p
15161	EPC2|26122	hsa-miR-181b-5p
15162	SLC7A8|23428	hsa-miR-151a-5p
15163	GBGT1|26301	hsa-miR-199a-5p
15164	CBL|867	hsa-let-7c-5p
15165	DDX17|10521	hsa-miR-92a-1-5p
15166	COX6A1|1337	hsa-miR-27b-5p
15167	ARHGAP1|392	hsa-miR-130a-3p
15168	MESDC1|59274	hsa-miR-423-5p
15169	IDH1|3417	hsa-miR-92b-3p
15170	H1F0|3005	hsa-miR-211-5p
15171	GCA|25801	hsa-miR-27a-3p
15172	LTB4R|1241	hsa-miR-22-3p
15173	LAPTM4B|55353	hsa-miR-27a-3p
15174	AGPAT6|137964	hsa-miR-103a-3p
15175	MBTD1|54799	hsa-miR-29b-3p
15176	CCND2|894	hsa-miR-29c-3p
15177	PGBD2|267002	hsa-miR-30e-5p
15178	RLIM|51132	hsa-miR-20a-5p
15179	SLC39A6|25800	hsa-miR-92a-3p
15180	AP1S2|8905	hsa-miR-29b-2-5p
15181	TPK1|27010	hsa-miR-30a-3p
15182	APBB3|10307	hsa-miR-98-5p
15183	SPIRE1|56907	hsa-miR-509-3p
15184	SAE1|10055	hsa-miR-99b-5p
15185	VPS72|6944	hsa-miR-143-3p
15186	GGCT|79017	hsa-miR-29c-3p
15187	L3MBTL2|83746	hsa-miR-744-5p
15188	RNF139|11236	hsa-miR-27b-3p
15189	BMPR2|659	hsa-miR-20a-5p
15190	PTPRU|10076	hsa-let-7f-5p
15191	PDK4|5166	hsa-miR-15a-5p
15192	TGFBI|7045	hsa-miR-22-3p
15193	USP22|23326	hsa-miR-22-3p
15194	MYCBP|26292	hsa-let-7c-5p
15195	ST6GALNAC6|30815	hsa-miR-17-5p
15196	RPL22|6146	hsa-miR-132-3p
15197	EIF4B|1975	hsa-miR-339-5p
15198	EGFL8|80864	hsa-miR-9-5p
15199	BMPR2|659	hsa-miR-19b-3p
15200	PANK1|53354	hsa-miR-27b-3p
15201	TEX264|51368	hsa-miR-34a-5p
15202	MYO5A|4644	hsa-miR-30a-3p
15203	SOCS3|9021	hsa-miR-30e-5p
15204	MAMSTR|284358	hsa-miR-15a-5p
15205	BTBD3|22903	hsa-miR-22-3p
15206	TP53INP2|58476	hsa-miR-500a-3p
15207	HIST1H2BK|85236	hsa-let-7c-5p
15208	CHSY1|22856	hsa-miR-29a-3p
15209	EIF4G3|8672	hsa-miR-378c
15210	WDR47|22911	hsa-miR-152-3p
15211	FBXL17|64839	hsa-miR-146a-5p
15212	NARS2|79731	hsa-let-7b-5p
15213	EIF4G2|1982	hsa-miR-93-5p
15214	LARGE|9215	hsa-miR-30a-5p
15215	FRY|10129	hsa-miR-423-3p
15216	C12orf49|79794	hsa-miR-125a-5p
15217	CCNL2|81669	hsa-miR-29c-3p
15218	PODXL|5420	hsa-miR-378a-3p
15219	TP53|7157	hsa-miR-508-3p
15220	H3F3B|3021	hsa-miR-25-3p
15221	RASSF4|83937	hsa-miR-211-5p
15222	BTAF1|9044	hsa-miR-486-5p
15223	FAM110B|90362	hsa-miR-30d-5p
15224	KIAA2013|90231	hsa-miR-148a-3p
15225	DDX5|1655	hsa-miR-17-5p
15226	QKI|9444	hsa-miR-29b-3p
15227	SKIL|6498	hsa-let-7a-5p
15228	ESYT2|57488	hsa-miR-146a-5p
15229	PLXND1|23129	hsa-let-7d-5p
15230	DHX57|90957	hsa-let-7i-5p
15231	SMARCC1|6599	hsa-let-7a-5p
15232	CD276|80381	hsa-miR-146b-3p
15233	USP21|27005	hsa-let-7f-5p
15234	PER2|8864	hsa-miR-24-3p
15235	TMEM99|147184	hsa-miR-30a-3p
15236	THAP5|168451	hsa-miR-146a-5p
15237	MTMR10|54893	hsa-miR-103a-3p
15238	HABP4|22927	hsa-miR-93-5p
15239	BAG2|9532	hsa-miR-181a-5p
15240	CDIPT|10423	hsa-miR-125b-5p
15241	SREBF2|6721	hsa-miR-423-5p
15242	FBN1|2200	hsa-miR-9-5p
15243	BIN2|51411	hsa-miR-125a-5p
15244	CTHRC1|115908	hsa-miR-30b-5p
15245	CS|1431	hsa-miR-151a-5p
15246	HEATR5A|25938	hsa-miR-508-3p
15247	TCTN3|26123	hsa-miR-191-5p
15248	NFX1|4799	hsa-miR-187-3p
15249	SOCS4|122809	hsa-let-7c-5p
15250	PPP2R2D|55844	hsa-miR-542-5p
15251	APLN|8862	hsa-miR-103a-3p
15252	SERPINF1|5176	hsa-miR-187-3p
15253	SNIP1|79753	hsa-miR-29c-3p
15254	LUZP1|7798	hsa-miR-15a-5p
15255	TMEM219|124446	hsa-miR-361-3p
15256	USP3|9960	hsa-miR-146a-5p
15257	PURB|5814	hsa-miR-191-5p
15258	SPRYD3|84926	hsa-miR-424-5p
15259	USP24|23358	hsa-miR-17-5p
15260	ZNF283|284349	hsa-miR-181c-5p
15261	RTN4|57142	hsa-miR-15b-5p
15262	PRKAR2A|5576	hsa-miR-22-3p
15263	ZNF584|201514	hsa-miR-188-3p
15264	PRPF19|27339	hsa-miR-28-3p
15265	GLS|2744	hsa-miR-222-3p
15266	TFB1M|51106	hsa-miR-130a-3p
15267	CTDSPL|10217	hsa-miR-34a-5p
15268	CARM1|10498	hsa-miR-423-5p
15269	ADAMTS10|81794	hsa-miR-29c-3p
15270	MTSS1L|92154	hsa-miR-29c-3p
15271	AP1G2|8906	hsa-miR-148a-3p
15272	APBB1|322	hsa-miR-324-3p
15273	ZBTB47|92999	hsa-miR-17-5p
15274	RMND5A|64795	hsa-miR-182-5p
15275	APP|351	hsa-miR-660-5p
15276	VTI1A|143187	hsa-miR-185-5p
15277	RNF220|55182	hsa-miR-30c-5p
15278	PANK4|55229	hsa-miR-378a-5p
15279	ACADS|35	hsa-miR-125b-5p
15280	TSPAN3|10099	hsa-miR-181a-2-3p
15281	PGRMC2|10424	hsa-miR-23b-3p
15282	ACAD8|27034	hsa-miR-374a-3p
15283	TCF3|6929	hsa-miR-138-5p
15284	ANXA5|308	hsa-miR-335-3p
15285	ZNF22|7570	hsa-miR-24-3p
15286	PSMA4|5685	hsa-miR-574-3p
15287	DGCR6|8214	hsa-miR-30e-3p
15288	CDC14B|8555	hsa-miR-1247-5p
15289	ELOVL5|60481	hsa-miR-23a-3p
15290	SCOC|60592	hsa-miR-16-5p
15291	ADD1|118	hsa-miR-103a-3p
15292	YAP1|10413	hsa-miR-199a-3p
15293	RGPD6|729540	hsa-let-7a-5p
15294	CCDC43|124808	hsa-miR-9-5p
15295	YIPF4|84272	hsa-miR-21-3p
15296	EAF1|85403	hsa-miR-185-5p
15297	VEGFB|7423	hsa-miR-1180-3p
15298	ARF4|378	hsa-miR-452-5p
15299	ARSD|414	hsa-miR-125b-5p
15300	TGFBR3|7049	hsa-let-7g-5p
15301	DNM2|1785	hsa-miR-151a-5p
15302	PPP1CA|5499	hsa-miR-125a-5p
15303	TMEM123|114908	hsa-miR-328-3p
15304	TTC30B|150737	hsa-miR-125a-5p
15305	GOLGA7|51125	hsa-let-7i-5p
15306	C16orf87|388272	hsa-miR-338-3p
15307	TMEM170A|124491	hsa-miR-28-5p
15308	PSMG3|84262	hsa-miR-589-5p
15309	RRBP1|6238	hsa-miR-185-3p
15310	PCGF3|10336	hsa-let-7g-5p
15311	PBX3|5090	hsa-miR-320a
15312	SALL4|57167	hsa-miR-181b-5p
15313	NYNRIN|57523	hsa-let-7d-5p
15314	MYO1F|4542	hsa-let-7e-5p
15315	GALC|2581	hsa-let-7d-5p
15316	TBC1D16|125058	hsa-miR-192-5p
15317	NUS1|116150	hsa-miR-30d-5p
15318	CBFB|865	hsa-miR-338-3p
15319	TMEM204|79652	hsa-miR-210-3p
15320	TMED10|10972	hsa-miR-182-5p
15321	PTCH1|5727	hsa-miR-15b-5p
15322	KIAA1644|85352	hsa-miR-187-3p
15323	RNF170|81790	hsa-miR-211-5p
15324	P4HA2|8974	hsa-let-7g-5p
15325	RRM2|6241	hsa-let-7c-5p
15326	COL9A3|1299	hsa-miR-30b-5p
15327	SLC35B4|84912	hsa-miR-23a-3p
15328	SDCBP|6386	hsa-miR-374a-3p
15329	EXOC2|55770	hsa-miR-378a-3p
15330	FLI1|2313	hsa-miR-181a-2-3p
15331	ZBTB41|360023	hsa-miR-30b-5p
15332	ZNF616|90317	hsa-miR-199b-5p
15333	OSTM1|28962	hsa-miR-30c-5p
15334	NRSN2|80023	hsa-miR-30b-3p
15335	ZNF564|163050	hsa-miR-181b-5p
15336	LITAF|9516	hsa-miR-182-5p
15337	YAP1|10413	hsa-miR-199b-3p
15338	CCNYL1|151195	hsa-miR-29a-3p
15339	GPATCH8|23131	hsa-miR-15b-5p
15340	HTR2B|3357	hsa-miR-1287-5p
15341	METTL8|79828	hsa-miR-181a-2-3p
15342	RAD54B|25788	hsa-miR-151a-3p
15343	ZNF282|8427	hsa-miR-191-5p
15344	PEA15|8682	hsa-miR-664a-5p
15345	EIF2AK1|27102	hsa-miR-342-5p
15346	IP6K2|51447	hsa-miR-361-3p
15347	BFAR|51283	hsa-miR-362-5p
15348	ZNF83|55769	hsa-miR-29b-2-5p
15349	BCL2L2|599	hsa-miR-195-5p
15350	CAMK2G|818	hsa-miR-22-3p
15351	WIPF2|147179	hsa-miR-143-3p
15352	PIK3CB|5291	hsa-miR-204-5p
15353	TLE3|7090	hsa-miR-339-5p
15354	LRCH1|23143	hsa-miR-34a-5p
15355	ISOC1|51015	hsa-miR-598-3p
15356	JAZF1|221895	hsa-miR-19b-3p
15357	SOX10|6663	hsa-miR-1296-5p
15358	LRRC8D|55144	hsa-miR-103a-3p
15359	CRYBG3|131544	hsa-miR-199a-5p
15360	GTPBP3|84705	hsa-miR-181a-5p
15361	MAP3K1|4214	hsa-let-7c-5p
15362	CYB561|1534	hsa-miR-30a-5p
15363	C10orf137|26098	hsa-miR-27b-3p
15364	CDKN1A|1026	hsa-miR-106b-5p
15365	KDM3A|55818	hsa-let-7e-5p
15366	ETV6|2120	hsa-miR-378a-3p
15367	PRKAR2A|5576	hsa-let-7f-5p
15368	HIVEP1|3096	hsa-miR-92a-3p
15369	WASL|8976	hsa-let-7c-5p
15370	PAIP1|10605	hsa-miR-222-3p
15371	PPARG|5468	hsa-miR-130a-3p
15372	SLC35E2|728661	hsa-miR-138-5p
15373	YY1|7528	hsa-miR-192-5p
15374	HSD17B14|51171	hsa-miR-27a-5p
15375	CBFB|865	hsa-miR-130a-3p
15376	SLC25A44|9673	hsa-miR-29a-3p
15377	MAP3K9|4293	hsa-miR-148a-3p
15378	MAP3K12|7786	hsa-miR-22-3p
15379	FAM120A|23196	hsa-miR-338-3p
15380	EFHD1|80303	hsa-miR-2110
15381	PSRC1|84722	hsa-miR-21-5p
15382	GALNT2|2590	hsa-let-7i-5p
15383	ZBTB7A|51341	hsa-miR-99a-5p
15384	EXOSC3|51010	hsa-miR-181b-5p
15385	GALNT2|2590	hsa-let-7g-5p
15386	PPIL2|23759	hsa-miR-24-3p
15387	ZNF410|57862	hsa-let-7b-5p
15388	ANAPC11|51529	hsa-miR-766-3p
15389	GRAMD1A|57655	hsa-let-7g-5p
15390	MXD1|4084	hsa-miR-148b-3p
15391	FAM101B|359845	hsa-miR-16-5p
15392	ZNF649|65251	hsa-miR-146a-5p
15393	GRAMD1A|57655	hsa-let-7i-5p
15394	ZMYM2|7750	hsa-miR-16-5p
15395	MEN1|4221	hsa-miR-484
15396	OAS2|4939	hsa-miR-151a-3p
15397	COL9A3|1299	hsa-miR-30c-5p
15398	MSC|9242	hsa-miR-451a
15399	IDH2|3418	hsa-miR-423-5p
15400	RAB11FIP4|84440	hsa-miR-324-3p
15401	NBL1|4681	hsa-miR-20a-5p
15402	PRDX5|25824	hsa-miR-25-3p
15403	ASNSD1|54529	hsa-miR-16-5p
15404	UBAC2|337867	hsa-miR-106b-3p
15405	STRA13|201254	hsa-miR-324-3p
15406	VPS26B|112936	hsa-miR-30a-5p
15407	MRP63|78988	hsa-miR-1301-3p
15408	CYB561D1|284613	hsa-miR-451a
15409	MXD1|4084	hsa-miR-152-3p
15410	PCMT1|5110	hsa-miR-181a-2-3p
15411	KDELR1|10945	hsa-miR-182-5p
15412	SMARCC2|6601	hsa-miR-185-5p
15413	MAPKAPK5|8550	hsa-miR-186-5p
15414	FAM149A|25854	hsa-miR-3615
15415	OSTF1|26578	hsa-let-7e-5p
15416	MAPRE3|22924	hsa-miR-17-5p
15417	FLOT1|10211	hsa-miR-143-3p
15418	NGFR|4804	hsa-miR-423-5p
15419	REEP3|221035	hsa-miR-30c-5p
15420	VANGL1|81839	hsa-miR-378a-3p
15421	SERINC3|10955	hsa-miR-211-5p
15422	BCAT1|586	hsa-let-7a-5p
15423	VPS54|51542	hsa-miR-92a-3p
15424	LRFN1|57622	hsa-miR-151a-5p
15425	WDR1|9948	hsa-miR-125a-5p
15426	SYNC|81493	hsa-miR-148a-3p
15427	CCNY|219771	hsa-miR-182-5p
15428	PSEN2|5664	hsa-miR-30a-5p
15429	C2|717	hsa-let-7d-5p
15430	TECPR2|9895	hsa-let-7e-5p
15431	PPP1R12A|4659	hsa-miR-148a-3p
15432	SLC35C1|55343	hsa-miR-28-5p
15433	ADO|84890	hsa-miR-191-5p
15434	TNIP2|79155	hsa-miR-378a-5p
15435	SURF4|6836	hsa-miR-30a-5p
15436	LIPA|3988	hsa-miR-130a-3p
15437	GLRX5|51218	hsa-miR-15b-3p
15438	TRAK1|22906	hsa-miR-148a-3p
15439	MXD1|4084	hsa-let-7e-5p
15440	PRDX3|10935	hsa-miR-181b-5p
15441	PPM1H|57460	hsa-miR-99a-5p
15442	LRRC57|255252	hsa-miR-1307-3p
15443	PLA2G15|23659	hsa-let-7b-5p
15444	RNF220|55182	hsa-miR-30b-5p
15445	BTG2|7832	hsa-miR-125b-5p
15446	PLEKHA2|59339	hsa-miR-222-3p
15447	P4HA1|5033	hsa-miR-30e-5p
15448	SLC25A36|55186	hsa-miR-23a-3p
15449	CLCN2|1181	hsa-miR-22-3p
15450	C8orf76|84933	hsa-miR-30d-5p
15451	CELSR2|1952	hsa-miR-103a-3p
15452	SOCS6|9306	hsa-miR-21-5p
15453	EDEM3|80267	hsa-let-7a-5p
15454	RAPGEF4|11069	hsa-miR-28-3p
15455	C17orf85|55421	hsa-miR-22-3p
15456	HABP4|22927	hsa-let-7e-5p
15457	UBFD1|56061	hsa-miR-582-3p
15458	ANKRD36|375248	hsa-miR-27b-3p
15459	RASSF4|83937	hsa-miR-185-3p
15460	C1QA|712	hsa-miR-671-5p
15461	ARID4A|5926	hsa-miR-181a-2-3p
15462	SEMA6A|57556	hsa-miR-145-5p
15463	NME6|10201	hsa-let-7g-5p
15464	KLF16|83855	hsa-miR-125a-5p
15465	PIGB|9488	hsa-miR-103a-3p
15466	CPD|1362	hsa-let-7b-5p
15467	ZNF544|27300	hsa-miR-181c-5p
15468	YPEL3|83719	hsa-miR-148b-3p
15469	ZNF281|23528	hsa-miR-34a-5p
15470	HADHB|3032	hsa-miR-30e-3p
15471	GM2A|2760	hsa-miR-30d-5p
15472	LIN54|132660	hsa-miR-500a-3p
15473	HSPD1|3329	hsa-miR-27b-3p
15474	ATP5E|514	hsa-miR-194-5p
15475	ECHDC2|55268	hsa-miR-26a-5p
15476	MFN2|9927	hsa-miR-34a-5p
15477	MAPK1|5594	hsa-miR-132-3p
15478	PPP2R2A|5520	hsa-let-7e-5p
15479	ITGA1|3672	hsa-miR-30d-3p
15480	PLA2G15|23659	hsa-miR-744-5p
15481	IRF2|3660	hsa-miR-23a-3p
15482	SLC6A8|6535	hsa-miR-17-3p
